路線ID,バス会社ID,バス停ID,バス停名称,路線名称
156,432.0,2080,台場二丁目,海０１
156,432.0,2081,お台場海浜公園駅前,海０１
156,432.0,2082,有明一丁目,海０１
156,432.0,2083,有明テニスの森,海０１
156,432.0,2084,有明二丁目,海０１
156,432.0,2085,かえつ学園西,海０１
156,432.0,2086,有明小中学校前,海０１
156,432.0,2087,都橋住宅前,海０１
156,432.0,2088,東雲都橋,海０１
117,432.0,1465,深川車庫入口,東１６
156,432.0,2089,東雲一丁目,海０１
117,432.0,1463,東雲橋交差点,東１６
117,432.0,1462,深川五中前,東１６
117,432.0,1461,豊洲駅前,東１６
156,432.0,2090,豊洲四丁目,海０１
156,432.0,2091,枝川,海０１
156,432.0,2092,塩浜一丁目,海０１
156,432.0,2093,浜園橋,海０１
156,432.0,2094,都立三商前,海０１
156,432.0,2095,東京海洋大学越中島校舎前,海０１
156,432.0,2096,越中島,海０１
156,432.0,2097,門前仲町,海０１
155,432.0,2062,東京テレポート駅前,海０１
155,432.0,2098,台場二丁目,海０１
155,432.0,2099,お台場海浜公園駅前,海０１
155,432.0,2100,有明一丁目,海０１
155,432.0,2101,有明テニスの森,海０１
155,432.0,2102,有明コロシアム前,海０１
155,432.0,2103,有明二丁目,海０１
155,432.0,2104,有明小中学校前,海０１
155,432.0,2105,都橋住宅前,海０１
155,432.0,2106,東雲都橋,海０１
155,432.0,2107,深川車庫入口,海０１
155,432.0,2108,東雲一丁目,海０１
155,432.0,2109,東雲橋交差点,海０１
155,432.0,2110,深川五中前,海０１
155,432.0,2111,豊洲駅前,海０１
155,432.0,2112,豊洲四丁目,海０１
155,432.0,2113,枝川,海０１
155,432.0,2114,塩浜一丁目,海０１
155,432.0,2115,浜園橋,海０１
155,432.0,2116,都立三商前,海０１
155,432.0,2117,東京海洋大学越中島校舎前,海０１
155,432.0,2118,越中島,海０１
155,432.0,2119,門前仲町,海０１
155,432.0,2062,東京テレポート駅前,海０１
155,432.0,2098,台場二丁目,海０１
155,432.0,2099,お台場海浜公園駅前,海０１
155,432.0,2100,有明一丁目,海０１
155,432.0,2101,有明テニスの森,海０１
156,432.0,2120,有明二丁目,海０１
156,432.0,2121,かえつ学園西,海０１
155,432.0,2104,有明小中学校前,海０１
155,432.0,2105,都橋住宅前,海０１
155,432.0,2106,東雲都橋,海０１
155,432.0,2107,深川車庫入口,海０１
155,432.0,2108,東雲一丁目,海０１
155,432.0,2109,東雲橋交差点,海０１
155,432.0,2110,深川五中前,海０１
155,432.0,2111,豊洲駅前,海０１
155,432.0,2112,豊洲四丁目,海０１
155,432.0,2113,枝川,海０１
155,432.0,2114,塩浜一丁目,海０１
155,432.0,2115,浜園橋,海０１
155,432.0,2116,都立三商前,海０１
155,432.0,2117,東京海洋大学越中島校舎前,海０１
155,432.0,2118,越中島,海０１
155,432.0,2119,門前仲町,海０１
157,432.0,2122,池袋駅東口,深夜０２
157,432.0,2123,池袋駅東口１０番のりば,深夜０２
15,432.0,181,Ｈａｒｅｚａ池袋,上６０
157,432.0,2124,上池袋一丁目,深夜０２
157,432.0,2125,上池袋三丁目,深夜０２
157,432.0,2126,上池袋四丁目,深夜０２
157,432.0,2127,堀割,深夜０２
157,432.0,2128,西巣鴨,深夜０２
157,432.0,2129,滝野川三丁目,深夜０２
157,432.0,2130,滝野川二丁目,深夜０２
157,432.0,2131,飛鳥山,深夜０２
157,432.0,2132,王子駅前,深夜０２
157,432.0,2133,豊島二丁目,深夜０２
157,432.0,2134,豊島三丁目,深夜０２
157,432.0,2135,豊島四丁目,深夜０２
157,432.0,2136,豊島六丁目,深夜０２
157,432.0,2137,豊島五丁目団地,深夜０２
158,432.0,2138,王子駅前,深夜０２
158,432.0,2139,豊島二丁目,深夜０２
158,432.0,2140,豊島三丁目,深夜０２
158,432.0,2141,豊島四丁目,深夜０２
158,432.0,2142,豊島六丁目,深夜０２
158,432.0,2143,豊島五丁目団地,深夜０２
159,432.0,2144,西葛西駅前,深夜０３
25,432.0,341,第七葛西小学校前,両２８出入
25,432.0,340,新田住宅,両２８出入
159,432.0,2145,中葛西七丁目,深夜０３
32,432.0,444,新田,亀２９
32,432.0,443,葛西南高校前,亀２９
32,432.0,442,堀江団地入口,亀２９
32,432.0,441,堀江団地,亀２９
32,432.0,440,南葛西小学校前,亀２９
159,432.0,2146,なぎさニュータウン,深夜０３
159,432.0,2147,南葛西中学校前,深夜０３
159,432.0,2148,コーシャハイム南葛西,深夜０３
159,432.0,2144,西葛西駅前,深夜０３
25,432.0,341,第七葛西小学校前,両２８出入
25,432.0,340,新田住宅,両２８出入
159,432.0,2145,中葛西七丁目,深夜０３
32,432.0,444,新田,亀２９
32,432.0,443,葛西南高校前,亀２９
32,432.0,442,堀江団地入口,亀２９
32,432.0,441,堀江団地,亀２９
32,432.0,440,南葛西小学校前,亀２９
160,432.0,2149,南葛西中学校前,深夜０３
160,432.0,2150,コーシャハイム南葛西,深夜０３
45,432.0,616,品川駅港南口,品９１
45,432.0,617,食肉市場前,品９１
45,432.0,618,楽水橋［品川車庫入口］,品９１
45,432.0,619,天王洲橋,品９１
45,432.0,620,昭和橋,品９１
45,432.0,621,東品川三丁目,品９１
45,432.0,622,品川警察署入口,品９１
45,432.0,623,都立八潮高校前,品９１
45,432.0,624,品川シーサイド駅前,品９１
45,432.0,625,都立産業技術高専品川Ｃ前,品９１
33,432.0,456,品川総合福祉センター前,井９２
33,432.0,457,明晴学園前,井９２
33,432.0,458,八潮北,井９２
45,432.0,626,八潮パークタウン,品９１
33,432.0,460,八潮南,井９２
33,432.0,461,大井消防署八潮出張所前,井９２
33,432.0,462,八潮東,井９２
33,432.0,463,八潮公園前,井９２
33,432.0,457,明晴学園前,井９２
33,432.0,456,品川総合福祉センター前,井９２
45,432.0,625,都立産業技術高専品川Ｃ前,品９１
45,432.0,624,品川シーサイド駅前,品９１
45,432.0,623,都立八潮高校前,品９１
45,432.0,622,品川警察署入口,品９１
45,432.0,621,東品川三丁目,品９１
45,432.0,620,昭和橋,品９１
45,432.0,619,天王洲橋,品９１
45,432.0,618,楽水橋［品川車庫入口］,品９１
45,432.0,617,食肉市場前,品９１
45,432.0,616,品川駅港南口,品９１
161,432.0,2151,王子駅前,深夜１１
161,432.0,2152,王子二丁目,深夜１１
161,432.0,2153,王子三丁目,深夜１１
161,432.0,2154,王子四丁目,深夜１１
161,432.0,2155,王子消防署前,深夜１１
161,432.0,2156,豊島八丁目,深夜１１
161,432.0,2157,豊島七丁目南,深夜１１
161,432.0,2158,トンボ鉛筆前,深夜１１
161,432.0,2159,新豊橋,深夜１１
161,432.0,2160,ハートアイランド南,深夜１１
161,432.0,2161,ハートアイランド東,深夜１１
161,432.0,2162,ハートアイランド北,深夜１１
161,432.0,2163,ハートアイランド入口,深夜１１
162,432.0,2164,船堀駅前,深夜１２
162,432.0,2165,船堀一丁目,深夜１２
90,432.0,1099,松江第一中学校前,新小２１
90,432.0,1098,東小松川小学校前,新小２１
90,432.0,1097,東小松川二丁目,新小２１
81,432.0,993,東小松川一丁目,平２３
31,432.0,430,京葉交差点,亀２６
90,432.0,1096,江戸川区役所前,新小２１
90,432.0,1095,江戸川高校前,新小２１
90,432.0,1094,松島三丁目,新小２１
90,432.0,1093,新小岩一丁目,新小２１
90,432.0,1092,新小岩駅前,新小２１
162,432.0,2164,船堀駅前,深夜１２
163,432.0,2166,松江第一中学校前,深夜１２
163,432.0,2167,東小松川小学校前,深夜１２
163,432.0,2168,東小松川二丁目,深夜１２
163,432.0,2169,東小松川一丁目,深夜１２
163,432.0,2170,京葉交差点,深夜１２
163,432.0,2171,江戸川区役所前,深夜１２
163,432.0,2172,江戸川高校前,深夜１２
163,432.0,2173,松島三丁目,深夜１２
163,432.0,2174,新小岩一丁目,深夜１２
163,432.0,2175,新小岩駅前,深夜１２
164,432.0,2176,東京駅丸の内南口,深夜１３
164,432.0,2177,東京国際フォーラム前,深夜１３
164,432.0,2178,有楽町駅前,深夜１３
164,432.0,2179,数寄屋橋,深夜１３
132,432.0,1663,銀座四丁目,業１０
132,432.0,1664,築地,業１０
132,432.0,1665,築地三丁目,業１０
79,432.0,970,築地六丁目,市０１
113,432.0,1367,勝どき橋南詰,東１５
79,432.0,971,勝どき駅前,市０１
79,432.0,972,晴海トリトンスクエア前,市０１
164,432.0,2180,新豊洲駅前,深夜１３
164,432.0,2181,有明小中学校前,深夜１３
115,432.0,1439,かえつ学園西,東１６
115,432.0,1440,有明二丁目,東１６
115,432.0,1441,有明テニスの森,東１６
164,432.0,2182,有明一丁目,深夜１３
164,432.0,2176,東京駅丸の内南口,深夜１３
164,432.0,2177,東京国際フォーラム前,深夜１３
164,432.0,2178,有楽町駅前,深夜１３
165,432.0,2183,銀座四丁目,深夜１３
165,432.0,2184,築地,深夜１３
165,432.0,2185,築地三丁目,深夜１３
165,432.0,2186,築地六丁目,深夜１３
165,432.0,2187,勝どき橋南詰,深夜１３
165,432.0,2188,勝どき駅前,深夜１３
114,432.0,1393,晴海三丁目,東１５
165,432.0,2189,新豊洲駅前,深夜１３
165,432.0,2190,有明小中学校前,深夜１３
165,432.0,2191,有明二丁目,深夜１３
165,432.0,2192,有明コロシアム前,深夜１３
165,432.0,2193,有明テニスの森,深夜１３
165,432.0,2194,有明一丁目,深夜１３
166,432.0,2195,阿佐ヶ谷駅前,渋６６
166,432.0,2196,阿佐ヶ谷南一丁目,渋６６
166,432.0,2197,杉並区役所前,渋６６
166,432.0,2198,梅里中央公園入口,渋６６
166,432.0,2199,西馬橋,渋６６
166,432.0,2200,新高円寺,渋６６
166,432.0,2201,杉並車庫前,渋６６
73,432.0,926,高円寺陸橋,宿９１
73,432.0,927,セシオン杉並前,宿９１
73,432.0,928,堀ノ内,宿９１
73,432.0,929,堀ノ内二丁目,宿９１
73,432.0,930,和田堀橋,宿９１
73,432.0,931,方南八幡通り,宿９１
73,432.0,932,釜寺,宿９１
73,432.0,933,和泉一丁目,宿９１
166,432.0,2202,代田橋,渋６６
166,432.0,2203,笹塚二丁目,渋６６
166,432.0,2204,笹塚駅前,渋６６
166,432.0,2205,幡ヶ谷原町,渋６６
166,432.0,2206,幡ヶ谷駅前,渋６６
166,432.0,2207,幡代,渋６６
166,432.0,2208,新国立劇場前,渋６６
166,432.0,2209,東京オペラシティ南,渋６６
166,432.0,2210,初台坂上,渋６６
166,432.0,2211,南初台,渋６６
166,432.0,2212,初台坂下,渋６６
166,432.0,2213,八幡下,渋６６
166,432.0,2214,代々木八幡駅入口,渋６６
166,432.0,2215,富ヶ谷,渋６６
166,432.0,2216,神山,渋６６
166,432.0,2217,東急百貨店本店前,渋６６
166,432.0,2218,渋谷駅前,渋６６
166,432.0,2195,阿佐ヶ谷駅前,渋６６
166,432.0,2196,阿佐ヶ谷南一丁目,渋６６
166,432.0,2197,杉並区役所前,渋６６
166,432.0,2198,梅里中央公園入口,渋６６
166,432.0,2199,西馬橋,渋６６
166,432.0,2200,新高円寺,渋６６
166,432.0,2201,杉並車庫前,渋６６
73,432.0,926,高円寺陸橋,宿９１
73,432.0,927,セシオン杉並前,宿９１
73,432.0,928,堀ノ内,宿９１
73,432.0,929,堀ノ内二丁目,宿９１
73,432.0,930,和田堀橋,宿９１
73,432.0,931,方南八幡通り,宿９１
73,432.0,932,釜寺,宿９１
73,432.0,933,和泉一丁目,宿９１
166,432.0,2202,代田橋,渋６６
166,432.0,2203,笹塚二丁目,渋６６
166,432.0,2204,笹塚駅前,渋６６
166,432.0,2205,幡ヶ谷原町,渋６６
166,432.0,2206,幡ヶ谷駅前,渋６６
166,432.0,2207,幡代,渋６６
166,432.0,2208,新国立劇場前,渋６６
166,432.0,2209,東京オペラシティ南,渋６６
166,432.0,2210,初台坂上,渋６６
166,432.0,2211,南初台,渋６６
166,432.0,2212,初台坂下,渋６６
166,432.0,2213,八幡下,渋６６
166,432.0,2214,代々木八幡駅入口,渋６６
166,432.0,2215,富ヶ谷,渋６６
167,432.0,2219,放送センター西口,渋６６
167,432.0,2220,宇田川町,渋６６
167,432.0,2221,西武百貨店前,渋６６
167,432.0,2222,渋谷駅前,渋６６
168,432.0,2223,渋谷駅前,渋８８
168,432.0,2224,渋谷二丁目,渋８８
168,432.0,2225,青山学院前,渋８８
168,432.0,2226,南青山五丁目,渋８８
168,432.0,2227,南青山六丁目,渋８８
168,432.0,2228,南青山七丁目,渋８８
168,432.0,2229,西麻布,渋８８
168,432.0,2230,ＥＸシアター六本木前,渋８８
42,432.0,584,六本木駅前,反９６
42,432.0,583,六本木五丁目,反９６
168,432.0,2231,麻布台,渋８８
140,432.0,1812,虎ノ門五丁目,橋８６
152,432.0,2022,神谷町駅前,浜９５
168,432.0,2232,虎ノ門三丁目,渋８８
168,432.0,2233,虎ノ門,渋８８
168,432.0,2234,西新橋一丁目,渋８８
168,432.0,2235,新橋駅北口,渋８８
168,432.0,2236,新橋駅前,渋８８
168,432.0,2223,渋谷駅前,渋８８
168,432.0,2224,渋谷二丁目,渋８８
168,432.0,2225,青山学院前,渋８８
169,432.0,2237,南青山六丁目,渋８８
169,432.0,2238,南青山七丁目,渋８８
169,432.0,2239,西麻布,渋８８
169,432.0,2240,ＥＸシアター六本木前,渋８８
169,432.0,2241,六本木駅前,渋８８
169,432.0,2242,六本木五丁目,渋８８
169,432.0,2243,麻布台,渋８８
169,432.0,2244,虎ノ門五丁目,渋８８
169,432.0,2245,神谷町駅前,渋８８
169,432.0,2246,虎ノ門三丁目,渋８８
169,432.0,2247,虎ノ門,渋８８
169,432.0,2248,西新橋一丁目,渋８８
169,432.0,2249,新橋駅北口,渋８８
169,432.0,2250,新橋駅前,渋８８
71,432.0,905,新宿車庫前,宿７５出入
71,432.0,906,東京オペラシティ南,宿７５出入
71,432.0,907,西参道,宿７５出入
71,432.0,908,文化服装学院前,宿７５出入
147,432.0,1898,新宿四丁目,池８６
147,432.0,1899,千駄ヶ谷五丁目,池８６
147,432.0,1900,北参道,池８６
147,432.0,1901,千駄ヶ谷小学校前,池８６
147,432.0,1902,神宮前一丁目,池８６
104,432.0,1261,表参道,早８１
104,432.0,1260,神宮前六丁目,早８１
147,432.0,1903,神南一丁目,池８６
71,432.0,905,新宿車庫前,宿７５出入
71,432.0,906,東京オペラシティ南,宿７５出入
71,432.0,907,西参道,宿７５出入
71,432.0,908,文化服装学院前,宿７５出入
170,432.0,2251,角筈二丁目,渋８８出入
170,432.0,2252,新宿四丁目,渋８８出入
170,432.0,2253,千駄ヶ谷五丁目,渋８８出入
170,432.0,2254,北参道,渋８８出入
170,432.0,2255,千駄ヶ谷小学校前,渋８８出入
170,432.0,2256,神宮前一丁目,渋８８出入
170,432.0,2257,表参道,渋８８出入
148,432.0,1927,神宮前六丁目,池８６
170,432.0,2258,渋谷駅東口,渋８８出入
171,432.0,2259,王子駅前,王４０丙
157,432.0,2133,豊島二丁目,深夜０２
157,432.0,2134,豊島三丁目,深夜０２
157,432.0,2135,豊島四丁目,深夜０２
157,432.0,2136,豊島六丁目,深夜０２
171,432.0,2260,豊島五丁目団地,王４０丙
171,432.0,2261,宮城二丁目,王４０丙
171,432.0,2262,みやぎ水再生センター前,王４０丙
171,432.0,2263,江南中学校前［足立区］,王４０丙
171,432.0,2264,宮城都営住宅前,王４０丙
128,432.0,1578,宮城小学校前,東４３
171,432.0,2261,宮城二丁目,王４０丙
171,432.0,2260,豊島五丁目団地,王４０丙
157,432.0,2136,豊島六丁目,深夜０２
157,432.0,2135,豊島四丁目,深夜０２
157,432.0,2134,豊島三丁目,深夜０２
157,432.0,2133,豊島二丁目,深夜０２
171,432.0,2259,王子駅前,王４０丙
157,432.0,2122,池袋駅東口,深夜０２
157,432.0,2123,池袋駅東口１０番のりば,深夜０２
15,432.0,181,Ｈａｒｅｚａ池袋,上６０
157,432.0,2124,上池袋一丁目,深夜０２
157,432.0,2125,上池袋三丁目,深夜０２
172,432.0,2265,上池袋四丁目,王４０出入
172,432.0,2266,堀割,王４０出入
157,432.0,2128,西巣鴨,深夜０２
172,432.0,2267,滝野川三丁目,王４０出入
172,432.0,2268,滝野川二丁目,王４０出入
172,432.0,2269,飛鳥山,王４０出入
172,432.0,2270,王子駅前,王４０出入
161,432.0,2152,王子二丁目,深夜１１
161,432.0,2153,王子三丁目,深夜１１
161,432.0,2154,王子四丁目,深夜１１
172,432.0,2271,王子五丁目,王４０出入
172,432.0,2272,北区神谷町,王４０出入
172,432.0,2273,神谷陸橋,王４０出入
172,432.0,2274,北車庫前,王４０出入
173,432.0,2275,北車庫前,王４０出入
173,432.0,2276,神谷陸橋,王４０出入
173,432.0,2277,北区神谷町,王４０出入
173,432.0,2278,王子五丁目,王４０出入
173,432.0,2279,王子四丁目,王４０出入
173,432.0,2280,王子三丁目,王４０出入
173,432.0,2281,王子二丁目,王４０出入
173,432.0,2282,王子駅前,王４０出入
173,432.0,2283,豊島二丁目,王４０出入
173,432.0,2284,豊島三丁目,王４０出入
173,432.0,2285,豊島四丁目,王４０出入
173,432.0,2286,豊島六丁目,王４０出入
173,432.0,2287,豊島五丁目団地,王４０出入
173,432.0,2288,宮城二丁目,王４０出入
173,432.0,2289,荒川土手,王４０出入
173,432.0,2290,荒川土手操車所前,王４０出入
173,432.0,2291,江北一丁目［足立医療Ｃ南］,王４０出入
